A_id,B_id
2799,4515
1795,3289
2133,4515
1208,2013
898,4515
1457,4515
3191,1203
2205,4515
605,4515
3797,4515
4148,557
4662,4515
4589,4515
1983,4515
2162,5452
3585,4515
3275,4515
2574,4515
1573,4674
2861,4515
1380,4515
2009,4515
3029,5308
312,4515
2478,4515
1306,4515
3875,4515
2411,4515
2983,4515
2958,4515
3132,4515
2837,4515
2154,4515
1311,3557
1368,127
1601,4515
586,4515
1651,4515
247,4515
1995,4515
1609,1200
1375,2840
1054,1469
2756,3847
3356,4515
2318,4515
382,3840
3310,4515
3258,4515
2254,4515
2500,2770
1064,3685
1023,253
409,1078
4591,4515
1434,3312
3960,4515
2833,4515
1738,4515
171,4515
4276,4515
261,2669
35,4515
2370,4515
4222,4515
1038,3183
1712,4515
2197,4515
4518,4515
3676,4515
2807,4515
1678,1059
1593,72
2795,4515
2714,4515
1952,4515
208,4515
3831,4515
570,4515
1071,4515
1699,4423
4154,4255
1609,2448
2604,3914
3923,4628
2007,4383
1518,4515
400,5202
1666,4515
4448,4515
1223,4515
2339,4515
2248,1705
3876,4515
1865,4515
305,4515
3456,4515
3087,3149
2942,4515
3699,4515
461,4515
163,4515
1818,4515
41,4515
4157,4515
3023,4515
4316,4515
1751,4515
1672,4515
1386,4515
2325,4515
3074,4515
2051,4850
1888,1606
3115,4515
1024,6
1739,4515
2179,4515
2045,4515
456,4515
2323,4954
766,2428
2847,4515
1111,4854
1496,3884
2986,4515
1807,4515
340,4515
2195,4515
2182,4469
2365,4850
1222,4277
848,4515
1442,4515
1573,4031
3306,4515
608,4515
2391,3654
2585,2351
3157,4515
1307,5023
1792,5205
623,4515
2233,4515
2569,4515
1863,4029
3221,4515
1808,4515
1638,4288
691,4515
504,2692
4571,4515
1810,4515
2585,4515
2291,4515
94,2773
12,4515
2956,4515
2088,4515
1793,4165
4272,4515
3188,4515
3172,4515
2503,4515
4352,4515
2631,4515
3289,4515
1434,726
3061,4515
3149,1159
3825,4515
159,4515
239,3214
2323,3923
412,4110
953,4515
3037,4515
1646,4515
935,4850
2566,4515
1845,4515
1571,4515
2876,4515
2288,5247
1311,4383
4060,4515
2205,4590
2942,1934
2260,3516
3117,4515
2430,4515
402,3431
4183,4515
477,4515
995,1004
3161,4515
2226,4515
4053,5409
1742,659
2630,4515
3225,4515
4043,4515
2767,4515
766,4477
2797,4515
1283,4515
2360,4515
3682,2638
3482,4515
2500,3312
1977,4515
3477,4515
176,2417
1503,4515
3811,4515
1678,1004
3053,4515
534,4515
4103,4515
2131,4515
2285,172
1277,3845
1064,4515
1871,4515
406,4515
1147,3628
816,4515
408,4515
2568,4515
1853,4515
383,4515
608,2375
1758,4515
2315,2904
241,4515
2477,4515
100,1221
1699,4667
3905,4515
2224,4515
1736,4515
1790,4515
2390,4515
4078,4515
1106,5368
1920,4515
362,613
4519,4515
1082,3597
311,4515
4000,4515
3198,4515
637,4515
3544,3902
2067,4340
4322,4515
811,4515
4141,4515
1873,4515
2249,4515
3581,4515
489,4515
2230,2844
1541,68
4673,4515
4210,4515
2603,4515
1222,4515
343,4515
213,3471
2947,4515
2049,4515
3168,4515
1474,1321
3928,4515
1080,4774
1277,4111
2529,4515
1453,4515
316,4515
3339,4515
3893,4515
4599,4515
2622,4515
2286,4515
1678,2946
3744,4515
1919,4515
4384,4515
3400,4515
1398,4515
1522,4132
4302,4515
2260,4031
723,4515
872,4515
882,4515
4129,4515
4156,4515
2221,4515
1214,4111
714,4515
1477,4515
3806,4515
3926,4515
2309,2713
1024,4515
186,4515
1082,4954
205,3371
4468,4515
3210,4515
4050,1462
1415,4515
1277,4092
2084,4455
4698,4515
4485,4515
3650,4515
4491,4515
2743,4515
1832,2474
2447,4936
23,4515
1530,4515
100,141
2698,4515
1922,5205
1640,4515
4752,4515
2000,870
1593,2147
2050,4515
1541,4515
4701,4515
175,4515
211,4515
2592,4515
1618,4515
2113,3661
2932,3003
1252,4157
4173,4515
4025,4515
3536,4515
2926,4515
695,4515
1486,4515
2323,4796
1154,1318
926,4965
1148,4488
1899,3559
1827,4515
3633,4515
3878,1010
3149,523
983,4515
1519,4667
1785,2704
4029,4515
2055,4515
2762,4515
3412,2086
3301,4515
3349,2456
514,4515
2107,2990
1876,4515
2168,4515
2997,4515
2653,4515
1400,4711
3853,4515
4627,4515
4077,4515
1239,4515
152,198
474,4515
4282,4515
861,4515
2482,4515
3042,4515
3822,4515
1084,4092
2536,4515
3959,34
2577,4515
2190,4850
257,4515
4062,4515
3567,4515
6,4345
34,4515
1249,647
1109,3803
1173,2593
2664,4515
2125,4515
3642,4515
2592,4647
2023,4515
4153,4137
959,3898
2873,4515
3779,4819
3343,4515
4749,4515
23,1357
1960,4515
2774,2904
2340,165
1277,4035
3779,4426
1704,4515
3492,4515
1985,1708
2040,2038
2866,3622
1226,3541
4389,4515
3836,3914
896,820
1481,4711
2371,4815
2818,4515
4133,4515
2163,515
602,4515
3295,4515
2471,2904
931,4092
2190,4515
3674,4515
2128,4515
3779,4346
1609,4515
2324,1869
2583,4515
3834,4515
2042,2804
2070,4515
827,4515
188,4515
3734,4515
1205,4525
783,4515
1516,4515
279,3079
4343,4515
3771,2279
879,4515
581,4515
4484,4515
1672,31
2156,4515
1354,4406
2805,4515
2365,4490
4054,4515
2745,4515
3450,4515
2310,4515
1266,4515
4158,4515
3237,4515
1968,5079
1155,4515
282,4515
43,4515
51,4515
3440,4515
1434,1359
1169,4515
2215,4515
2035,4724
2500,4515
2279,4515
2391,4515
100,1789
3707,1436
564,4515
2397,4515
4032,2974
2634,4515
2627,4515
1728,4291
3194,4515
921,5073
2286,4423
453,4515
1476,4383
64,1414
777,4515
361,4515
4053,5409
3057,4515
4070,3047
1495,4515
2034,4515
2052,4515
1969,680
3148,4515
3357,4515
3409,4515
4341,4515
4390,4515
3234,4515
1861,4515
4615,4515
1277,4850
1216,3883
1894,4515
687,4515
3315,4515
739,4515
995,1318
648,4515
368,4515
3936,4876
2885,4515
1231,4515
1687,4515
351,4515
4196,4515
100,2837
3303,4515
1321,4515
3779,4515
1226,4515
3036,4515
1141,4515
73,2911
3667,5300
3705,4515
1110,4515
2615,4515
3584,4515
1404,4515
3098,4515
1277,3865
899,4515
1946,3996
3804,2681
800,4515
2679,4515
2323,3597
1410,4515
1630,4733
1412,3817
434,4515
2334,4515
4360,4515
1502,4515
2323,3914
2260,4515
3779,4982
226,4515
3853,4242
3959,4515
2369,4515
1879,4515
3661,4515
1497,4515
2051,4642
733,4515
3099,4515
1429,4515
100,1340
1609,2338
195,4515
2207,4903
626,1285
1428,4515
2782,4515
3518,760
2933,4515
4564,4515
2276,4049
1434,2013
1967,4515
2605,4515
4120,3202
1529,3861
2967,4515
1082,3923
4453,4515
3523,4323
1740,4515
289,4070
1588,4515
877,2731
1409,4515
2688,4515
1609,2147
1816,4515
3018,4515
2843,4515
2089,593
2557,4515
2686,4515
2185,4515
1159,4515
4473,4515
3002,4515
307,2372
562,4593
125,2173
1813,605
2808,4515
63,4515
1725,4111
2808,5058
1792,1004
2130,4118
1206,4515
4697,4515
2044,2220
2294,4515
3769,4515
2815,4515
2502,3528
3569,4515
4221,4515
1584,4386
1689,4077
1965,4659
1883,3147
3779,561
3792,4515
3129,4515
1433,4035
1978,2702
3523,2241
4478,4515
1733,4037
1481,4424
4137,4515
428,3072
3104,4515
2070,4470
1152,4685
1994,4410
2957,4515
2500,2013
3695,4515
1400,3557
2895,4320
1038,4678
3677,4515
2139,4515
692,4515
1660,4515
3672,4515
2021,4515
537,4515
170,4523
3923,1282
1034,4669
1888,2770
1831,4515
4536,4515
100,1882
3980,4515
4574,1380
4224,4515
4314,4515
3076,4515
436,4515
1636,4515
1194,4515
4079,4515
797,4515
4695,4515
2838,4515
4020,4515
2753,4515
2664,4958
2203,4515
552,4515
2212,1326
2298,4515
525,4515
3783,4515
1987,4515
1037,4467
345,4515
1573,4711
2888,4515
1128,3797
1,1935
1831,3956
1888,3312
1746,2864
2058,4515
2342,4515
1295,4515
4368,4515
1374,4077
1517,4515
2918,2206
176,2418
2959,4515
1038,4680
2683,4515
4070,4515
1852,4515
2413,4515
1593,2876
3004,5417
1502,4205
1135,4515
3390,4515
3830,4515
993,3352
3828,3497
3143,4515
3625,4515
3700,4515
1305,4515
766,2409
1345,1318
191,4515
3690,4515
1233,3548
3894,4515
4523,4515
1065,1095
685,4515
1360,4515
3204,4515
1561,4085
245,4515
73,4515
2074,4515
1481,4685
296,4515
959,4856
3920,4515
2143,4515
1114,4515
2307,4515
3985,4515
2081,4515
1766,4515
3307,5096
1802,145
2037,4515
2260,4383
1195,2338
2225,1490
4672,4515
3702,4515
1923,4515
765,4515
3466,4515
1577,4515
1241,4515
3804,2681
2636,4515
362,4515
3527,4853
3857,4953
3183,4515
1176,4515
4258,4515
3972,4515
1735,4515
2172,4515
3472,4515
1897,63
1676,4515
2341,4515
2286,4667
3710,4515
1310,4515
4394,4515
3714,4515
3122,4515
1947,1878
619,4515
2839,4515
440,4515
1689,4344
3411,4515
4006,4515
1214,4515
1889,4515
929,3537
100,2876
1915,4515
3324,4515
3359,3407
830,4515
4150,4114
2726,4515
1798,4515
2649,4515
2556,895
2175,1379
1919,807
2540,4515
3000,4515
4080,1731
1154,3028
3961,3463
1616,3796
3334,4515
1301,4515
1678,4163
3259,1885
3114,4515
3748,4515
2928,4515
4495,4515
1746,4515
1992,4515
1861,945
734,4515
2844,4515
1379,4515
3502,4515
454,4515
4318,4515
1433,3865
2910,4515
382,3840
743,3297
4651,4515
1848,4515
4561,4515
1942,4515
4080,4515
3713,4515
1303,4515
2001,4515
653,4515
1885,4515
2500,1092
380,4515
4329,4515
1070,4515
1103,4515
4099,4515
888,4515
3330,4515
4503,4515
4101,4515
1833,4515
3888,4515
4005,4515
3967,4515
1766,5007
3606,4515
3518,3709
1744,4515
708,4515
4273,4515
2114,4515
4505,4515
509,4515
1902,2610
1358,4515
1690,786
2263,4515
4648,4515
2567,4515
1558,3729
2644,1108
3164,4515
4127,4515
4297,4515
3782,4515
4541,4515
803,4515
2996,4515
100,1079
2309,4515
1614,4515
2237,2749
892,4515
169,4515
2246,4515
594,2912
3969,4515
291,3286
953,98
2338,4515
3109,4515
1593,4515
2094,4515
4508,4515
2705,4515
4001,4515
3391,4515
3189,4515
4365,4515
2878,4515
1683,4515
1549,4515
326,4515
578,4515
2167,3409
303,4515
3560,4515
3135,4515
462,4515
3963,4515
2678,4515
1381,4515
2526,4515
2100,4515
481,4515
98,4515
68,2418
4743,4515
2750,4515
205,4515
1157,4515
3598,1355
4041,4515
1725,4035
167,5172
3874,4515
3445,4515
905,4515
1044,4515
1433,4646
2853,4515
3294,4515
1849,5317
1565,4515
899,1660
949,4515
1432,5022
2787,4515
1417,762
3554,4515
1152,4515
4499,4515
2371,4515
4395,4515
3534,4515
738,4515
2998,133
3648,4515
1154,1059
674,4520
3110,4515
3181,4515
1421,3541
3603,4515
2860,1651
2304,726
1863,4515
1584,4515
3921,1286
1877,4515
630,4515
2451,4515
3328,4515
1839,4515
2182,4515
1080,3883
2225,1318
841,4515
100,2183
681,4515
4064,4515
1279,4515
3179,4515
68,2417
4586,4515
1403,596
2304,4116
4285,4515
1526,4515
4046,3065
176,2417
4711,4515
4674,4515
199,4871
2511,4515
337,4515
3336,4515
912,4515
1741,2238
783,5034
3721,4515
4583,4527
127,4515
4048,4515
956,4515
4293,4515
757,4515
2643,4515
657,4515
1485,4515
4022,551
3019,4515
2302,4515
4097,4515
3429,4515
1633,4515
2505,13
128,4515
2830,4515
2194,4515
2666,4594
2565,4515
1680,3565
1207,5087
1942,4493
296,2183
2939,2662
4558,4515
2902,4515
926,3804
1993,4525
3487,4515
2268,4515
3521,4515
1374,3815
2331,4515
2205,3788
2790,4515
291,913
1501,4515
1208,1606
820,4515
75,4515
2709,4515
1423,4515
3984,4515
3412,4515
3553,4515
1963,3393
3284,4515
1969,4515
409,4515
1246,4812
2707,4515
3080,1717
4722,4515
3452,2957
3853,2672
2447,4515
609,4515
3341,4515
1022,4515
2617,4515
1710,4515
2164,4515
152,4515
1728,4515
2644,4515
432,4515
1331,4515
2819,4515
846,4201
1907,5283
1862,4515
1218,5282
2904,4515
1637,4515
4280,4515
1273,4515
1842,4515
1573,4515
4520,4515
1958,4515
3434,4515
404,4515
3276,4515
766,4515
1977,3237
2120,4515
515,4515
1689,4515
1226,3557
1313,4515
3662,4515
4047,4515
2008,4515
1179,4515
4185,4515
3724,4515
2537,3536
1928,4515
2282,4299
1158,4515
3030,4515
2450,4515
47,3910
1405,4515
3720,4515
1483,1729
2052,2676
3207,4515
1670,4515
2083,836
1389,4515
3215,4515
2173,4518
3350,4515
1898,1007
1678,1318
3184,4515
4604,4515
3801,4515
3478,5438
4592,4515
3469,4515
2260,4674
1608,219
757,885
1154,1004
2075,4515
814,4515
3574,4515
1833,4083
4089,4515
2569,1407
1792,1318
4457,4515
1823,4515
2593,3622
2164,3765
1533,4515
3809,4515
2165,4515
2991,4515
2063,4515
2752,4515
1774,4515
1771,3634
1230,4515
390,4515
4562,4515
1253,4515
2175,4790
1832,1359
1311,4031
3535,4515
1028,4957
4670,4515
4570,4515
3873,3163
1354,4587
3254,4515
1951,4515
3232,2657
4382,4515
313,4515
210,4515
873,4515
2789,683
488,2955
1611,4515
1741,2238
3725,4515
1811,4515
2160,4515
1434,1606
2960,4515
4388,4515
2323,4474
2421,4515
4262,4515
3971,4515
3395,3208
3097,4515
3909,4515
1481,3925
799,4515
3846,4515
2981,4515
1553,1007
4507,4515
2096,4515
1801,2820
1896,4515
3333,4515
3187,4515
3941,4515
2490,4515
1082,4183
2420,1328
4465,4515
3767,4515
1188,4515
853,4515
2222,2143
1567,4515
921,5073
642,4515
2285,4515
2035,4515
3970,4515
1374,4092
1649,4515
2295,4647
1496,4669
1289,4515
1692,4092
1077,4515
2348,4515
1952,4789
1476,4515
2922,1894
407,4515
142,4515
3932,5445
2854,4515
1077,1000
1270,4515
286,4515
1753,4515
4194,4515
740,1445
36,4515
1653,4515
3317,4515
1514,743
1200,3627
1037,4467
2260,3557
1886,4070
4198,4515
1903,3290
1114,2721
1529,4111
1076,4515
705,4182
2939,703
1476,4031
1664,4850
637,1903
1082,4297
1447,4515
1082,4644
3684,4871
1006,4515
223,5269
1067,4515
2304,2013
4707,4515
3626,299
4714,4515
2471,4724
1917,2313
3154,4515
1400,4587
2286,3761
1337,4589
2027,4413
99,4515
2858,4515
1511,754
2537,4515
1208,3312
3467,4515
219,4515
3041,4515
1569,4515
3715,3249
2230,4515
4202,4515
721,4515
4549,4515
1593,2338
1702,4832
2876,714
2299,4515
2212,1241
2527,4515
2070,4469
4724,4700
3853,2671
1148,3557
3549,4515
2183,2115
2685,4515
4516,4515
746,4515
2793,4515
3501,4515
1837,4711
547,4515
3757,2339
176,2418
4211,4515
3229,4515
391,4515
2903,341
2140,4515
4315,4515
376,4515
693,4515
1980,4515
1170,2549
1609,2448
2113,4515
636,4515
995,1059
3118,4515
866,703
2093,4515
910,17
4647,2019
3505,4515
980,4515
167,3581
3632,2203
1516,1131
2483,4515
2546,4667
2051,4642
201,4515
441,4515
2935,4515
100,2742
1034,3884
4391,4515
2865,5304
741,4515
4652,4515
402,3492
4013,4515
3885,4515
3344,4515
1170,2548
2610,2094
4151,4515
287,4515
4042,4515
94,2773
3504,4515
3080,4515
3161,1048
2400,4515
3902,4515
1680,4515
1702,985
1471,4515
4427,4515
3902,2833
686,2367
1232,4515
3059,4515
2043,4515
4377,4515
269,4515
4154,4255
610,1129
1084,4515
1375,4560
21,3481
3694,4515
1621,4031
3486,4515
3812,4515
3950,4515
2618,4515
2356,4515
3960,2019
2304,1606
2974,5239
4045,4515
516,4515
935,4362
1362,4515
3947,4515
1793,4166
1297,4515
4144,4515
425,4791
139,4515
213,3470
2431,4515
3092,4515
129,4515
3085,3332
2985,4515
2620,4515
3917,4515
587,4515
3779,4235
1407,4515
471,4871
3539,4515
1692,4850
3219,4515
2183,4515
